filename,onset_method,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error,threshold
B1Dr1S2phr1v1BassPick,CNNOnsetDetector,281.0,270.0,68.0,11.0,0.7988165680473372,0.9608540925266904,0.8723747980613893,-0.3541981745007503,5.336568423694986,0.30000000000000004
B1Dr3S2phr1v1BassPick,CNNOnsetDetector,280.0,271.0,72.0,9.0,0.7900874635568513,0.9678571428571429,0.869983948635634,-0.885232637136701,5.315976833632217,0.30000000000000004
B2Dr2S2phr1v1BassPick,CNNOnsetDetector,285.0,270.0,70.0,15.0,0.7941176470588235,0.9473684210526315,0.864,-0.2367947446049656,6.353124684662402,0.30000000000000004
B1Dr1S2phr1v1DrL,CNNOnsetDetector,641.0,427.0,0.0,214.0,1.0,0.6661466458658346,0.7996254681647941,1.8058431493381182,5.3841439766409565,0.30000000000000004
B1Dr3S2phr1v1DrL,CNNOnsetDetector,748.0,464.0,0.0,284.0,1.0,0.6203208556149733,0.7656765676567657,2.904544494658961,5.609185992090852,0.30000000000000004
B2Dr2S2phr1v1DrL,CNNOnsetDetector,800.0,470.0,0.0,330.0,1.0,0.5875,0.7401574803149606,3.569060593662849,6.381000688281063,0.30000000000000004
B1Dr1S2phr1v1DrR,CNNOnsetDetector,641.0,428.0,0.0,213.0,1.0,0.6677067082683308,0.8007483629560337,2.444908272705637,6.060583325671936,0.30000000000000004
B1Dr3S2phr1v1DrR,CNNOnsetDetector,748.0,468.0,0.0,280.0,1.0,0.6256684491978609,0.7697368421052632,3.7807164790352434,6.484037593317745,0.30000000000000004
B2Dr2S2phr1v1DrR,CNNOnsetDetector,800.0,466.0,1.0,334.0,0.9978586723768736,0.5825,0.7355958958168903,3.6945647789274827,6.881501794994304,0.30000000000000004
B1Dr1S2phr1v1SaxMic,CNNOnsetDetector,402.0,372.0,87.0,30.0,0.8104575163398693,0.9253731343283582,0.8641114982578397,-12.25446925107154,6.031240163587263,0.30000000000000004
B1Dr3S2phr1v1SaxMic,CNNOnsetDetector,346.0,317.0,64.0,29.0,0.8320209973753281,0.9161849710982659,0.8720770288858323,-12.329723132415397,6.442999654214504,0.30000000000000004
B2Dr2S2phr1v1SaxMic,CNNOnsetDetector,393.0,353.0,75.0,40.0,0.8247663551401869,0.8982188295165394,0.8599269183922046,-12.415558650507096,6.849261961066883,0.30000000000000004
B1Dr1S2phr1v2BassPick,CNNOnsetDetector,297.0,279.0,67.0,18.0,0.8063583815028902,0.9393939393939394,0.8678071539657854,-1.6509449145546142,5.286320760910483,0.30000000000000004
B1Dr3S2phr1v2BassPick,CNNOnsetDetector,281.0,271.0,63.0,10.0,0.811377245508982,0.9644128113879004,0.88130081300813,-1.4160724922368884,5.487346469622612,0.30000000000000004
B2Dr2S2phr1v2BassPick,CNNOnsetDetector,292.0,272.0,67.0,20.0,0.8023598820058997,0.9315068493150684,0.8621236133122029,-0.784364322107339,5.637176241365259,0.30000000000000004
B1Dr1S2phr1v2DrL,CNNOnsetDetector,668.0,436.0,0.0,232.0,1.0,0.6526946107784432,0.7898550724637681,2.3734716879068225,5.449545963082451,0.30000000000000004
B1Dr3S2phr1v2DrL,CNNOnsetDetector,750.0,413.0,1.0,337.0,0.9975845410628019,0.5506666666666666,0.7096219931271478,3.301758269975661,6.017960853770947,0.30000000000000004
B2Dr2S2phr1v2DrL,CNNOnsetDetector,798.0,479.0,0.0,319.0,1.0,0.600250626566416,0.750195771339076,4.105166916851415,6.868443241730459,0.30000000000000004
B1Dr1S2phr1v2DrR,CNNOnsetDetector,668.0,452.0,0.0,216.0,1.0,0.6766467065868264,0.8071428571428572,3.097299835580456,6.105923239314603,0.30000000000000004
B1Dr3S2phr1v2DrR,CNNOnsetDetector,750.0,422.0,2.0,328.0,0.9952830188679245,0.5626666666666666,0.7189097103918227,3.740968068757391,6.234959709225026,0.30000000000000004
B2Dr2S2phr1v2DrR,CNNOnsetDetector,798.0,481.0,0.0,317.0,1.0,0.6027568922305765,0.7521501172791244,4.226697105302769,7.000242079966884,0.30000000000000004
B1Dr1S2phr1v2SaxMic,CNNOnsetDetector,390.0,362.0,83.0,28.0,0.8134831460674158,0.9282051282051282,0.867065868263473,-11.734106348876507,6.150353677553864,0.30000000000000004
B1Dr3S2phr1v2SaxMic,CNNOnsetDetector,355.0,326.0,93.0,29.0,0.7780429594272077,0.9183098591549296,0.8423772609819121,-12.306111737189552,5.7706600011016285,0.30000000000000004
B2Dr2S2phr1v2SaxMic,CNNOnsetDetector,395.0,365.0,85.0,30.0,0.8111111111111111,0.9240506329113924,0.8639053254437871,-11.616984756112268,6.903184157040182,0.30000000000000004
B1Dr1S2phr2v1BassPick,CNNOnsetDetector,108.0,103.0,44.0,5.0,0.7006802721088435,0.9537037037037037,0.807843137254902,-0.6881010878300963,4.754546006013975,0.30000000000000004
B1Dr3S2phr2v1BassPick,CNNOnsetDetector,101.0,98.0,17.0,3.0,0.8521739130434782,0.9702970297029703,0.9074074074074073,-2.155173164422404,4.731696250162184,0.30000000000000004
B2Dr2S2phr2v1BassPick,CNNOnsetDetector,103.0,102.0,33.0,1.0,0.7555555555555555,0.9902912621359223,0.8571428571428571,0.09113512100418743,5.8685650377931005,0.30000000000000004
B1Dr1S2phr2v1DrL,CNNOnsetDetector,250.0,168.0,35.0,82.0,0.8275862068965517,0.672,0.7417218543046359,1.3908741308314987,5.158370190297022,0.30000000000000004
B1Dr3S2phr2v1DrL,CNNOnsetDetector,242.0,140.0,0.0,102.0,1.0,0.5785123966942148,0.7329842931937173,2.7358629094086977,5.543516296012238,0.30000000000000004
B2Dr2S2phr2v1DrL,CNNOnsetDetector,321.0,165.0,0.0,156.0,1.0,0.514018691588785,0.6790123456790123,5.060349845861142,7.482674708001097,0.30000000000000004
B1Dr1S2phr2v1DrR,CNNOnsetDetector,250.0,170.0,36.0,80.0,0.8252427184466019,0.68,0.7456140350877193,2.596936458151751,5.7450684959490825,0.30000000000000004
B1Dr3S2phr2v1DrR,CNNOnsetDetector,242.0,144.0,0.0,98.0,1.0,0.5950413223140496,0.7461139896373057,3.5510711438410856,6.648961838482797,0.30000000000000004
B2Dr2S2phr2v1DrR,CNNOnsetDetector,321.0,165.0,0.0,156.0,1.0,0.514018691588785,0.6790123456790123,5.159716703750413,7.828888068916696,0.30000000000000004
B1Dr1S2phr2v1SaxMic,CNNOnsetDetector,124.0,107.0,46.0,17.0,0.6993464052287581,0.8629032258064516,0.7725631768953067,-13.600788813990155,5.190734155709685,0.30000000000000004
B1Dr3S2phr2v1SaxMic,CNNOnsetDetector,125.0,116.0,26.0,9.0,0.8169014084507042,0.928,0.8689138576779026,-12.817481100078146,6.640901294006513,0.30000000000000004
B2Dr2S2phr2v1SaxMic,CNNOnsetDetector,114.0,105.0,24.0,9.0,0.813953488372093,0.9210526315789473,0.8641975308641974,-11.778263403262962,6.368170073626059,0.30000000000000004
B1Dr1S2phr2v2BassPick,CNNOnsetDetector,107.0,99.0,13.0,8.0,0.8839285714285714,0.9252336448598131,0.9041095890410958,-1.5015156350364234,5.042412765968526,0.30000000000000004
B1Dr3S2phr2v2BassPick,CNNOnsetDetector,100.0,94.0,22.0,6.0,0.8103448275862069,0.94,0.8703703703703703,-2.359236231407178,4.867814980316869,0.30000000000000004
B2Dr2S2phr2v2BassPick,CNNOnsetDetector,105.0,100.0,29.0,5.0,0.7751937984496124,0.9523809523809523,0.8547008547008547,-0.4459376560923767,5.686354161702562,0.30000000000000004
B1Dr1S2phr2v2DrL,CNNOnsetDetector,253.0,165.0,0.0,88.0,1.0,0.6521739130434783,0.7894736842105263,1.9252524621831646,5.370887734951343,0.30000000000000004
B1Dr3S2phr2v2DrL,CNNOnsetDetector,230.0,133.0,0.0,97.0,1.0,0.5782608695652174,0.7327823691460055,2.811088504225863,5.3653576361999,0.30000000000000004
B2Dr2S2phr2v2DrL,CNNOnsetDetector,301.0,166.0,0.0,135.0,1.0,0.5514950166112956,0.7109207708779444,3.20820573126662,6.802302124386508,0.30000000000000004
B1Dr1S2phr2v2DrR,CNNOnsetDetector,253.0,166.0,0.0,87.0,1.0,0.6561264822134387,0.7923627684964201,3.206827058483107,6.282638532011707,0.30000000000000004
B1Dr3S2phr2v2DrR,CNNOnsetDetector,230.0,138.0,0.0,92.0,1.0,0.6,0.7499999999999999,4.318234415040273,6.940908091028135,0.30000000000000004
B2Dr2S2phr2v2DrR,CNNOnsetDetector,301.0,169.0,1.0,132.0,0.9941176470588236,0.5614617940199336,0.7176220806794056,2.6208072930525095,6.562314702025415,0.30000000000000004
B1Dr1S2phr2v2SaxMic,CNNOnsetDetector,107.0,99.0,39.0,8.0,0.717391304347826,0.9252336448598131,0.8081632653061225,-11.929498321544841,6.280354538151923,0.30000000000000004
B1Dr3S2phr2v2SaxMic,CNNOnsetDetector,133.0,120.0,30.0,13.0,0.8,0.9022556390977443,0.8480565371024734,-11.871031529233692,5.338026432747815,0.30000000000000004
B2Dr2S2phr2v2SaxMic,CNNOnsetDetector,113.0,101.0,43.0,12.0,0.7013888888888888,0.8938053097345132,0.7859922178988327,-12.481667208615159,6.356216956067392,0.30000000000000004
