filename,onset_method,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error,threshold
B1Dr1S2phr1v1,CNNOnsetDetector,0.0,0.0,573.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr1S2phr1v1,CNNOnsetDetector,402.0,287.0,286.0,115.0,0.5008726003490401,0.7139303482587065,0.5887179487179487,-7.610474600903415,7.535183072870855,1.2000000000000002
B1Dr1S2phr1v1,CNNOnsetDetector,641.0,364.0,209.0,277.0,0.6352530541012217,0.5678627145085804,0.599670510708402,3.3810571868596435,9.129111148638229,1.2000000000000002
B1Dr1S2phr1v1,CNNOnsetDetector,641.0,364.0,209.0,277.0,0.6352530541012217,0.5678627145085804,0.599670510708402,3.3810571868596435,9.129111148638229,1.2000000000000002
B1Dr1S2phr2v2,CNNOnsetDetector,0.0,0.0,185.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr1S2phr2v2,CNNOnsetDetector,107.0,81.0,104.0,26.0,0.43783783783783786,0.7570093457943925,0.5547945205479452,-6.454970890735841,8.424436026327475,1.2000000000000002
B1Dr1S2phr2v2,CNNOnsetDetector,253.0,137.0,48.0,116.0,0.7405405405405405,0.541501976284585,0.6255707762557077,2.390661345953765,9.977049712389121,1.2000000000000002
B1Dr1S2phr2v2,CNNOnsetDetector,253.0,137.0,48.0,116.0,0.7405405405405405,0.541501976284585,0.6255707762557077,2.390661345953765,9.977049712389121,1.2000000000000002
B1Dr2S2phr1v1,CNNOnsetDetector,0.0,0.0,554.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr2S2phr1v1,CNNOnsetDetector,381.0,213.0,341.0,168.0,0.3844765342960289,0.5590551181102362,0.4556149732620321,-7.00045198834967,9.653296541672056,1.2000000000000002
B1Dr2S2phr1v1,CNNOnsetDetector,893.0,459.0,95.0,434.0,0.8285198555956679,0.5139977603583427,0.6344160331720803,4.7971599932378455,9.231204285809198,1.2000000000000002
B1Dr2S2phr1v1,CNNOnsetDetector,893.0,459.0,95.0,434.0,0.8285198555956679,0.5139977603583427,0.6344160331720803,4.7971599932378455,9.231204285809198,1.2000000000000002
B1Dr2S2phr2v2,CNNOnsetDetector,0.0,0.0,182.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr2S2phr2v2,CNNOnsetDetector,104.0,58.0,124.0,46.0,0.31868131868131866,0.5576923076923077,0.40559440559440557,-4.884635389750136,11.50048342172774,1.2000000000000002
B1Dr2S2phr2v2,CNNOnsetDetector,334.0,154.0,28.0,180.0,0.8461538461538461,0.46107784431137727,0.5968992248062015,4.644345947614275,9.050086806837124,1.2000000000000002
B1Dr2S2phr2v2,CNNOnsetDetector,334.0,154.0,28.0,180.0,0.8461538461538461,0.46107784431137727,0.5968992248062015,4.644345947614275,9.050086806837124,1.2000000000000002
B1Dr3S2phr1v1,CNNOnsetDetector,0.0,0.0,565.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr3S2phr1v1,CNNOnsetDetector,346.0,226.0,339.0,120.0,0.4,0.653179190751445,0.4961580680570802,-6.021253935040102,9.239481171848547,1.2000000000000002
B1Dr3S2phr1v1,CNNOnsetDetector,748.0,413.0,152.0,335.0,0.7309734513274336,0.5521390374331551,0.6290936785986291,4.9917775424739546,8.482400380657445,1.2000000000000002
B1Dr3S2phr1v1,CNNOnsetDetector,748.0,413.0,152.0,335.0,0.7309734513274336,0.5521390374331551,0.6290936785986291,4.9917775424739546,8.482400380657445,1.2000000000000002
B1Dr3S2phr2v2,CNNOnsetDetector,0.0,0.0,173.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B1Dr3S2phr2v2,CNNOnsetDetector,133.0,74.0,99.0,59.0,0.4277456647398844,0.556390977443609,0.48366013071895425,-6.102752821502156,8.68169233958565,1.2000000000000002
B1Dr3S2phr2v2,CNNOnsetDetector,230.0,126.0,47.0,104.0,0.7283236994219653,0.5478260869565217,0.6253101736972705,2.9031063182828807,9.00016738120027,1.2000000000000002
B1Dr3S2phr2v2,CNNOnsetDetector,230.0,126.0,47.0,104.0,0.7283236994219653,0.5478260869565217,0.6253101736972705,2.9031063182828807,9.00016738120027,1.2000000000000002
B2Dr1S2phr1v1,CNNOnsetDetector,0.0,0.0,596.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B2Dr1S2phr1v1,CNNOnsetDetector,312.0,223.0,373.0,89.0,0.37416107382550334,0.7147435897435898,0.4911894273127754,-7.0691641364994195,8.315867144194344,1.2000000000000002
B2Dr1S2phr1v1,CNNOnsetDetector,761.0,436.0,160.0,325.0,0.7315436241610739,0.5729303547963206,0.6425939572586588,5.763233743987518,9.439051245065462,1.2000000000000002
B2Dr1S2phr1v1,CNNOnsetDetector,761.0,436.0,160.0,325.0,0.7315436241610739,0.5729303547963206,0.6425939572586588,5.763233743987518,9.439051245065462,1.2000000000000002
B2Dr1S2phr2v2,CNNOnsetDetector,0.0,0.0,201.0,0.0,0.0,1.0,0.0,nan,nan,1.2000000000000002
B2Dr1S2phr2v2,CNNOnsetDetector,141.0,100.0,101.0,41.0,0.4975124378109453,0.7092198581560284,0.5847953216374269,-8.608152524559847,9.912871206834025,1.2000000000000002
B2Dr1S2phr2v2,CNNOnsetDetector,277.0,162.0,39.0,115.0,0.8059701492537313,0.5848375451263538,0.6778242677824268,6.874999036457243,8.816245576287505,1.2000000000000002
