filename,onset_method,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error,threshold
B1Dr1S2phr1v1,OnsetDetector,281.0,220.0,346.0,61.0,0.38869257950530034,0.7829181494661922,0.5194805194805194,4.958879070747296,11.928070340930873,0.7999999999999999
B1Dr1S2phr1v1,OnsetDetector,402.0,281.0,285.0,121.0,0.49646643109540634,0.6990049751243781,0.5805785123966942,-0.22173380075912721,9.118995184099425,0.7999999999999999
B1Dr1S2phr1v1,OnsetDetector,641.0,363.0,203.0,278.0,0.6413427561837456,0.5663026521060842,0.6014913007456503,6.888881822380151,9.295725611548512,0.7999999999999999
B1Dr1S2phr1v1,OnsetDetector,641.0,363.0,203.0,278.0,0.6413427561837456,0.5663026521060842,0.6014913007456503,6.888881822380151,9.295725611548512,0.7999999999999999
B1Dr1S2phr2v2,OnsetDetector,107.0,82.0,84.0,25.0,0.4939759036144578,0.7663551401869159,0.6007326007326007,5.632357035750276,9.347873727908246,0.7999999999999999
B1Dr1S2phr2v2,OnsetDetector,107.0,75.0,91.0,32.0,0.45180722891566266,0.7009345794392523,0.5494505494505495,-0.5941513347783101,11.456879929308307,0.7999999999999999
B1Dr1S2phr2v2,OnsetDetector,253.0,128.0,38.0,125.0,0.7710843373493976,0.5059288537549407,0.6109785202863962,6.233561157266338,10.146860429049026,0.7999999999999999
B1Dr1S2phr2v2,OnsetDetector,253.0,128.0,38.0,125.0,0.7710843373493976,0.5059288537549407,0.6109785202863962,6.233561157266338,10.146860429049026,0.7999999999999999
B1Dr2S2phr1v1,OnsetDetector,285.0,188.0,351.0,97.0,0.34879406307977734,0.6596491228070176,0.4563106796116504,5.864723845524712,11.593992985498229,0.7999999999999999
B1Dr2S2phr1v1,OnsetDetector,381.0,205.0,334.0,176.0,0.3803339517625232,0.5380577427821522,0.44565217391304346,-2.599810631443424,11.284119809120101,0.7999999999999999
B1Dr2S2phr1v1,OnsetDetector,893.0,452.0,87.0,441.0,0.8385899814471243,0.5061590145576708,0.6312849162011173,8.317754908254983,9.072985181152378,0.7999999999999999
B1Dr2S2phr1v1,OnsetDetector,893.0,452.0,87.0,441.0,0.8385899814471243,0.5061590145576708,0.6312849162011173,8.317754908254983,9.072985181152378,0.7999999999999999
B1Dr2S2phr2v2,OnsetDetector,109.0,78.0,95.0,31.0,0.4508670520231214,0.7155963302752294,0.5531914893617021,5.12111919863979,11.539096912765002,0.7999999999999999
B1Dr2S2phr2v2,OnsetDetector,104.0,52.0,121.0,52.0,0.30057803468208094,0.5,0.37545126353790614,-1.0029043472540045,12.640483673631797,0.7999999999999999
B1Dr2S2phr2v2,OnsetDetector,334.0,151.0,22.0,183.0,0.8728323699421965,0.45209580838323354,0.5956607495069033,6.72489176110881,8.417599443890667,0.7999999999999999
B1Dr2S2phr2v2,OnsetDetector,334.0,151.0,22.0,183.0,0.8728323699421965,0.45209580838323354,0.5956607495069033,6.72489176110881,8.417599443890667,0.7999999999999999
B1Dr3S2phr1v1,OnsetDetector,280.0,230.0,300.0,50.0,0.4339622641509434,0.8214285714285714,0.5679012345679013,2.0600314540520497,11.451893335845485,0.7999999999999999
B1Dr3S2phr1v1,OnsetDetector,346.0,202.0,328.0,144.0,0.38113207547169814,0.5838150289017341,0.4611872146118721,-2.267999507711122,10.381582803631241,0.7999999999999999
B1Dr3S2phr1v1,OnsetDetector,748.0,400.0,130.0,348.0,0.7547169811320755,0.5347593582887701,0.6259780907668231,7.865573098775869,8.0991154933827,0.7999999999999999
B1Dr3S2phr1v1,OnsetDetector,748.0,400.0,130.0,348.0,0.7547169811320755,0.5347593582887701,0.6259780907668231,7.865573098775869,8.0991154933827,0.7999999999999999
B1Dr3S2phr2v2,OnsetDetector,100.0,84.0,73.0,16.0,0.535031847133758,0.84,0.6536964980544747,5.218532397666289,10.487799492764788,0.7999999999999999
B1Dr3S2phr2v2,OnsetDetector,133.0,61.0,96.0,72.0,0.3885350318471338,0.45864661654135336,0.42068965517241386,1.0935640520660779,12.08479245425393,0.7999999999999999
B1Dr3S2phr2v2,OnsetDetector,230.0,125.0,32.0,105.0,0.7961783439490446,0.5434782608695652,0.6459948320413437,8.199497793870833,7.679538672540325,0.7999999999999999
B1Dr3S2phr2v2,OnsetDetector,230.0,125.0,32.0,105.0,0.7961783439490446,0.5434782608695652,0.6459948320413437,8.199497793870833,7.679538672540325,0.7999999999999999
B2Dr1S2phr1v1,OnsetDetector,262.0,174.0,365.0,88.0,0.3228200371057514,0.6641221374045801,0.4344569288389514,4.4819116168788495,11.148357837766971,0.7999999999999999
B2Dr1S2phr1v1,OnsetDetector,312.0,194.0,345.0,118.0,0.35992578849721707,0.6217948717948718,0.45593419506462984,-1.9302408824000643,10.188127056765232,0.7999999999999999
B2Dr1S2phr1v1,OnsetDetector,761.0,402.0,137.0,359.0,0.7458256029684601,0.5282522996057819,0.6184615384615385,9.558251074690435,8.665142099923134,0.7999999999999999
B2Dr1S2phr1v1,OnsetDetector,761.0,402.0,137.0,359.0,0.7458256029684601,0.5282522996057819,0.6184615384615385,9.558251074690435,8.665142099923134,0.7999999999999999
B2Dr1S2phr2v2,OnsetDetector,104.0,70.0,119.0,34.0,0.37037037037037035,0.6730769230769231,0.477815699658703,4.093519204011731,12.63227379581298,0.7999999999999999
B2Dr1S2phr2v2,OnsetDetector,141.0,97.0,92.0,44.0,0.5132275132275133,0.6879432624113475,0.5878787878787879,-2.290842748316849,11.821791261602277,0.7999999999999999
B2Dr1S2phr2v2,OnsetDetector,277.0,151.0,38.0,126.0,0.798941798941799,0.5451263537906137,0.648068669527897,9.244755313671082,9.109061882622134,0.7999999999999999
B2Dr1S2phr2v2,OnsetDetector,277.0,151.0,38.0,126.0,0.798941798941799,0.5451263537906137,0.648068669527897,9.244755313671082,9.109061882622134,0.7999999999999999
B2Dr2S2phr1v1,OnsetDetector,285.0,196.0,309.0,89.0,0.38811881188118813,0.6877192982456141,0.49620253164556966,3.9538192196849464,11.199949560769312,0.7999999999999999
B2Dr2S2phr1v1,OnsetDetector,393.0,221.0,284.0,172.0,0.4376237623762376,0.5623409669211196,0.4922048997772828,-1.9718774579482174,11.602754523834566,0.7999999999999999
B2Dr2S2phr1v1,OnsetDetector,800.0,426.0,79.0,374.0,0.8435643564356435,0.5325,0.6528735632183907,8.297144341379552,8.161433716077221,0.7999999999999999
B2Dr2S2phr1v1,OnsetDetector,800.0,426.0,79.0,374.0,0.8435643564356435,0.5325,0.6528735632183907,8.297144341379552,8.161433716077221,0.7999999999999999
B1Dr1S2phr1v2,OnsetDetector,297.0,221.0,319.0,76.0,0.40925925925925927,0.7441077441077442,0.5280764635603346,2.9481434854712543,10.835502192403183,0.7999999999999999
B1Dr1S2phr1v2,OnsetDetector,390.0,224.0,316.0,166.0,0.4148148148148148,0.5743589743589743,0.4817204301075269,-1.1779876327161725,10.20111140356202,0.7999999999999999
B1Dr1S2phr1v2,OnsetDetector,668.0,387.0,153.0,281.0,0.7166666666666667,0.5793413173652695,0.640728476821192,8.050712274913273,8.91485669593291,0.7999999999999999
B1Dr1S2phr1v2,OnsetDetector,668.0,387.0,153.0,281.0,0.7166666666666667,0.5793413173652695,0.640728476821192,8.050712274913273,8.91485669593291,0.7999999999999999
B1Dr1S2phr3v1,OnsetDetector,177.0,123.0,208.0,54.0,0.3716012084592145,0.6949152542372882,0.484251968503937,4.776985167610364,10.585940328727512,0.7999999999999999
B1Dr1S2phr3v1,OnsetDetector,176.0,126.0,205.0,50.0,0.3806646525679758,0.7159090909090909,0.49704142011834324,-1.6378555720080956,10.689643768904103,0.7999999999999999
B1Dr1S2phr3v1,OnsetDetector,533.0,241.0,90.0,292.0,0.7280966767371602,0.4521575984990619,0.5578703703703703,11.130358986620745,9.582050526000927,0.7999999999999999
B1Dr1S2phr3v1,OnsetDetector,533.0,241.0,90.0,292.0,0.7280966767371602,0.4521575984990619,0.5578703703703703,11.130358986620745,9.582050526000927,0.7999999999999999
B1Dr2S2phr1v2,OnsetDetector,278.0,193.0,365.0,85.0,0.34587813620071683,0.6942446043165468,0.4617224880382774,6.85369439498089,11.053965973404482,0.7999999999999999
B1Dr2S2phr1v2,OnsetDetector,371.0,187.0,371.0,184.0,0.33512544802867383,0.5040431266846361,0.4025834230355221,-0.36822663744789363,11.53948491868863,0.7999999999999999
B1Dr2S2phr1v2,OnsetDetector,867.0,468.0,90.0,399.0,0.8387096774193549,0.5397923875432526,0.656842105263158,7.59704365924498,8.28703888569335,0.7999999999999999
B1Dr2S2phr1v2,OnsetDetector,867.0,468.0,90.0,399.0,0.8387096774193549,0.5397923875432526,0.656842105263158,7.59704365924498,8.28703888569335,0.7999999999999999
B1Dr2S2phr3v1,OnsetDetector,176.0,125.0,223.0,51.0,0.35919540229885055,0.7102272727272727,0.47709923664122134,4.106534507156809,12.814279366017248,0.7999999999999999
B1Dr2S2phr3v1,OnsetDetector,145.0,86.0,262.0,59.0,0.2471264367816092,0.593103448275862,0.3488843813387424,-3.3217433608082523,10.387552773890526,0.7999999999999999
