B1Dr1S2phr1v1Basspick,CNNOnsetDetector,281.0,226.0,516.0,55.0,0.3045822102425876,0.8042704626334519,0.4418377321603128,1.328733605086943,11.591788771395377,0.1
B1Dr1S2phr1v1SaxMic,CNNOnsetDetector,402.0,338.0,404.0,64.0,0.4555256064690027,0.8407960199004975,0.5909090909090909,-7.6135062084177125,7.871199699446593,0.1
B1Dr1S2phr1v1DrL,CNNOnsetDetector,641.0,404.0,338.0,237.0,0.5444743935309974,0.6302652106084243,0.584237165582068,3.9832851760438412,9.62986281664629,0.1
B1Dr1S2phr1v1DR,CNNOnsetDetector,641.0,404.0,338.0,237.0,0.5444743935309974,0.6302652106084243,0.584237165582068,3.9832851760438412,9.62986281664629,0.1
B1Dr1S2phr2v2Basspick,CNNOnsetDetector,107.0,94.0,126.0,13.0,0.42727272727272725,0.8785046728971962,0.5749235474006117,1.0139063064616485,10.408330473022065,0.1
B1Dr1S2phr2v2SaxMic,CNNOnsetDetector,107.0,85.0,135.0,22.0,0.38636363636363635,0.794392523364486,0.5198776758409785,-6.380370854636631,8.5502138221143,0.1
B1Dr1S2phr2v2DrL,CNNOnsetDetector,253.0,151.0,69.0,102.0,0.6863636363636364,0.5968379446640316,0.638477801268499,3.323536287113314,10.324189954408231,0.1
B1Dr1S2phr2v2DR,CNNOnsetDetector,253.0,151.0,69.0,102.0,0.6863636363636364,0.5968379446640316,0.638477801268499,3.323536287113314,10.324189954408231,0.1
B1Dr2S2phr1v1Basspick,CNNOnsetDetector,285.0,233.0,463.0,52.0,0.33477011494252873,0.8175438596491228,0.4750254841997961,1.998013051860334,11.290358988665554,0.1
B1Dr2S2phr1v1SaxMic,CNNOnsetDetector,381.0,277.0,419.0,104.0,0.39798850574712646,0.7270341207349081,0.5143918291550603,-7.111085270778151,9.286579780540418,0.1
B1Dr2S2phr1v1DrL,CNNOnsetDetector,893.0,508.0,188.0,385.0,0.7298850574712644,0.568868980963046,0.6393958464443046,5.058687058102476,9.644368283344866,0.1
