filename,onset_method,num_annotations,num_tp,num_fp,num_fn,precision,recall,fmeasure,mean_error,std_error,threshold
B1Dr1S2phr1v1,ComplexFlux,0.0,0.0,422.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr1S2phr1v1,ComplexFlux,402.0,163.0,259.0,239.0,0.3862559241706161,0.4054726368159204,0.395631067961165,-6.246067327374672,10.291281504900677,1.3000000000000003
B1Dr1S2phr1v1,ComplexFlux,641.0,340.0,82.0,301.0,0.8056872037914692,0.5304212168486739,0.6396989651928504,-4.380748081575468,7.035401319707992,1.3000000000000003
B1Dr1S2phr1v1,ComplexFlux,641.0,340.0,82.0,301.0,0.8056872037914692,0.5304212168486739,0.6396989651928504,-4.380748081575468,7.035401319707992,1.3000000000000003
B1Dr1S2phr2v2,ComplexFlux,0.0,0.0,139.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr1S2phr2v2,ComplexFlux,107.0,47.0,92.0,60.0,0.3381294964028777,0.4392523364485981,0.3821138211382114,-7.704812917580588,8.362136396148443,1.3000000000000003
B1Dr1S2phr2v2,ComplexFlux,253.0,123.0,16.0,130.0,0.8848920863309353,0.48616600790513836,0.6275510204081632,-4.8284214938190475,6.737212206410523,1.3000000000000003
B1Dr1S2phr2v2,ComplexFlux,253.0,123.0,16.0,130.0,0.8848920863309353,0.48616600790513836,0.6275510204081632,-4.8284214938190475,6.737212206410523,1.3000000000000003
B1Dr2S2phr1v1,ComplexFlux,0.0,0.0,401.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr2S2phr1v1,ComplexFlux,381.0,111.0,290.0,270.0,0.27680798004987534,0.29133858267716534,0.28388746803069054,-5.5465689059455885,11.538432735725024,1.3000000000000003
B1Dr2S2phr1v1,ComplexFlux,893.0,374.0,27.0,519.0,0.9326683291770573,0.41881298992161253,0.5780525502318393,-2.281193628118847,8.224310756489075,1.3000000000000003
B1Dr2S2phr1v1,ComplexFlux,893.0,374.0,27.0,519.0,0.9326683291770573,0.41881298992161253,0.5780525502318393,-2.281193628118847,8.224310756489075,1.3000000000000003
B1Dr2S2phr2v2,ComplexFlux,0.0,0.0,139.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr2S2phr2v2,ComplexFlux,104.0,34.0,105.0,70.0,0.2446043165467626,0.3269230769230769,0.2798353909465021,-5.093672412147232,13.656785079725013,1.3000000000000003
B1Dr2S2phr2v2,ComplexFlux,334.0,127.0,12.0,207.0,0.9136690647482014,0.38023952095808383,0.5369978858350951,-3.244586778048799,7.13891308312502,1.3000000000000003
B1Dr2S2phr2v2,ComplexFlux,334.0,127.0,12.0,207.0,0.9136690647482014,0.38023952095808383,0.5369978858350951,-3.244586778048799,7.13891308312502,1.3000000000000003
B1Dr3S2phr1v1,ComplexFlux,0.0,0.0,381.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr3S2phr1v1,ComplexFlux,346.0,99.0,282.0,247.0,0.25984251968503935,0.2861271676300578,0.2723521320495185,-5.389125026906438,11.860970129227638,1.3000000000000003
B1Dr3S2phr1v1,ComplexFlux,748.0,345.0,36.0,403.0,0.905511811023622,0.4612299465240642,0.6111603188662533,-3.6593006178600693,6.775104622910977,1.3000000000000003
B1Dr3S2phr1v1,ComplexFlux,748.0,345.0,36.0,403.0,0.905511811023622,0.4612299465240642,0.6111603188662533,-3.6593006178600693,6.775104622910977,1.3000000000000003
B1Dr3S2phr2v2,ComplexFlux,0.0,0.0,122.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B1Dr3S2phr2v2,ComplexFlux,133.0,30.0,92.0,103.0,0.2459016393442623,0.22556390977443608,0.23529411764705882,0.02079170828827396,10.800559277394772,1.3000000000000003
B1Dr3S2phr2v2,ComplexFlux,230.0,111.0,11.0,119.0,0.9098360655737705,0.4826086956521739,0.6306818181818182,-4.565881519007378,6.20672873503634,1.3000000000000003
B1Dr3S2phr2v2,ComplexFlux,230.0,111.0,11.0,119.0,0.9098360655737705,0.4826086956521739,0.6306818181818182,-4.565881519007378,6.20672873503634,1.3000000000000003
B2Dr1S2phr1v1,ComplexFlux,0.0,0.0,385.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B2Dr1S2phr1v1,ComplexFlux,312.0,115.0,270.0,197.0,0.2987012987012987,0.3685897435897436,0.3299856527977045,-7.309372240079927,10.108732841515392,1.3000000000000003
B2Dr1S2phr1v1,ComplexFlux,761.0,336.0,49.0,425.0,0.8727272727272727,0.44152431011826543,0.5863874345549738,-2.059152172854393,8.32703018007785,1.3000000000000003
B2Dr1S2phr1v1,ComplexFlux,761.0,336.0,49.0,425.0,0.8727272727272727,0.44152431011826543,0.5863874345549738,-2.059152172854393,8.32703018007785,1.3000000000000003
B2Dr1S2phr2v2,ComplexFlux,0.0,0.0,145.0,0.0,0.0,1.0,0.0,nan,nan,1.3000000000000003
B2Dr1S2phr2v2,ComplexFlux,141.0,43.0,102.0,98.0,0.296551724137931,0.3049645390070922,0.3006993006993007,-6.566822833178673,9.813432047620875,1.3000000000000003
B2Dr1S2phr2v2,ComplexFlux,277.0,133.0,12.0,144.0,0.9172413793103448,0.48014440433212996,0.6303317535545023,-2.2799199156094305,7.9279191061200365,1.3000000000000003
B2Dr1S2phr2v2,ComplexFlux,277.0,133.0,12.0,144.0,0.9172413793103448,0.48014440433212996,0.6303317535545023,-2.2799199156094305,7.9279191061200365,1.3000000000000003
